feature,shap_importance
concave points_worst,0.11965602131908161
perimeter_worst,0.111657193503805
area_worst,0.087123273432058
radius_worst,0.062222807462452824
compactness_worst,0.025437112824999872
texture_worst,0.015056082654772101
area_se,0.01503057671200944
concavity_worst,0.01350266888268717
perimeter_se,0.012975895945941809
texture_mean,0.011742557206949849
concave points_mean,0.009385426459967637
concavity_mean,0.009019226031987659
radius_mean,0.006424157872146465
symmetry_worst,0.004669312952702005
smoothness_worst,0.004185550027922865
area_mean,0.002435711984464747
symmetry_mean,0.002236573698107965
perimeter_mean,0.0020745828842854263
fractal_dimension_worst,0.0006605741355188477
smoothness_se,0.0005038201933767682
smoothness_mean,0.0
