feature,shap_importance
concave points_worst,2.3602712154388428
area_worst,1.1002018451690674
area_se,0.8304052948951721
texture_worst,0.7934641242027283
texture_mean,0.5314646363258362
concavity_worst,0.42838314175605774
radius_worst,0.39896631240844727
concave points_mean,0.3270704448223114
smoothness_mean,0.319789856672287
compactness_se,0.30263426899909973
perimeter_worst,0.22911328077316284
area_mean,0.2124934196472168
smoothness_worst,0.10818178206682205
perimeter_se,0.09979341179132462
radius_mean,0.09855969250202179
symmetry_worst,0.07429679483175278
radius_se,0.069818414747715
concavity_mean,0.05523013323545456
compactness_mean,0.055020786821842194
symmetry_se,0.05181390047073364
smoothness_se,0.05155903846025467
fractal_dimension_worst,0.04184000566601753
symmetry_mean,0.03421463072299957
compactness_worst,0.03161361813545227
concavity_se,0.02332807518541813
texture_se,0.013341831043362617
fractal_dimension_se,0.006556970998644829
concave points_se,0.0
fractal_dimension_mean,0.0
perimeter_mean,0.0
