feature,mean_importance
fractal_dimension_mean,-0.005413730332545716
compactness_mean,-0.0019208642403485577
compactness_se,-0.000556461060460764
perimeter_mean,0.00030184645055080785
symmetry_se,0.0015711462019723592
fractal_dimension_se,0.001817081815508359
fractal_dimension_worst,0.0019148607294568244
compactness_worst,0.0021534822006052472
texture_mean,0.00439045068246367
radius_se,0.004663892939193723
concave points_mean,0.006738335889188904
symmetry_worst,0.006868133016807193
smoothness_mean,0.013968102289774622
smoothness_worst,0.029093519360347486
area_worst,0.03848439699737355
perimeter_worst,0.050542392641552455
area_se,0.053264630399918286
concavity_worst,0.06826559617594981
texture_worst,0.07666227226049695
concave points_worst,0.09077574405791786
