feature,shap_importance
concave points_mean,1.4828540086746216
perimeter_worst,1.1968982219696045
texture_worst,0.9197884798049927
area_se,0.8568466901779175
area_worst,0.8557542562484741
concave points_worst,0.538727343082428
smoothness_worst,0.47020581364631653
texture_mean,0.3833749294281006
smoothness_mean,0.36244040727615356
concavity_worst,0.27742743492126465
symmetry_se,0.2432822287082672
compactness_se,0.23174400627613068
symmetry_worst,0.1221730187535286
compactness_mean,0.05640784278512001
radius_se,0.05066408962011337
fractal_dimension_worst,0.039772432297468185
compactness_worst,0.0383756086230278
perimeter_mean,0.022656040266156197
fractal_dimension_mean,0.01609005592763424
fractal_dimension_se,0.015259222127497196
