feature,shap_importance
perimeter_worst,0.1270166941681258
concave points_mean,0.10809551337463578
concave points_worst,0.07784784573775654
area_worst,0.06414432833405093
concavity_worst,0.02342393590546916
radius_worst,0.02190928332002243
area_se,0.015334065079540724
area_mean,0.010714911734550232
texture_worst,0.010250071140205584
texture_mean,0.0092420970575462
concavity_mean,0.009039057363483469
radius_mean,0.008599976237419725
radius_se,0.0072292787294169015
smoothness_worst,0.0034469809330792017
compactness_worst,0.003198268690038148
smoothness_mean,0.002488006652405801
perimeter_se,0.0017277949599068942
perimeter_mean,0.001133907248367877
concavity_se,0.0010459596173958005
smoothness_se,0.0009443447703032991
texture_se,0.0008804315175380005
symmetry_worst,0.0008610619407441194
fractal_dimension_se,0.0004185351237443123
compactness_se,0.0002907132160437223
symmetry_mean,0.00019908157773692933
fractal_dimension_worst,0.00013176655842152244
symmetry_se,5.8430655669642205e-05
concave points_se,0.0
fractal_dimension_mean,0.0
compactness_mean,0.0
