feature,shap_importance
concave points_worst,1.320054531097412
perimeter_worst,1.0558855533599854
radius_worst,0.8453081846237183
texture_worst,0.7625375390052795
concavity_worst,0.7095957398414612
area_worst,0.5521188378334045
concave points_mean,0.5326109528541565
area_se,0.529037594795227
smoothness_worst,0.45809653401374817
compactness_se,0.3030165433883667
concavity_mean,0.22976630926132202
texture_mean,0.17200712859630585
compactness_mean,0.1578029990196228
radius_se,0.1288297325372696
symmetry_se,0.048240914940834045
symmetry_mean,0.03155115619301796
compactness_worst,0.018693160265684128
concavity_se,0.01256110705435276
concave points_se,0.011757935397326946
