feature,mean_importance
texture_se,-0.000661277503957547
concavity_se,-0.0005047271670870768
fractal_dimension_worst,-0.00028337421527513396
symmetry_worst,-2.030315224921808e-05
random_feature,-4.108450416617781e-06
concave points_se,0.0
symmetry_mean,2.0180882680975732e-05
smoothness_se,6.672822877701323e-05
fractal_dimension_mean,7.681414370604988e-05
fractal_dimension_se,0.00016407097473772892
symmetry_se,0.00017647351345335683
compactness_se,0.0007687647537333419
smoothness_worst,0.0012359573716443806
smoothness_mean,0.0017568650153412303
compactness_worst,0.00177384928848624
compactness_mean,0.0023640920321786997
radius_mean,0.0046148222403692655
perimeter_mean,0.004797654793454969
perimeter_se,0.006058274872907299
radius_se,0.006076133088264513
texture_mean,0.008385707777177082
area_mean,0.008477804955858342
texture_worst,0.011265817268081495
concavity_mean,0.01661686853797999
area_se,0.03794634922804037
concavity_worst,0.0425492432791143
radius_worst,0.043794604553010395
area_worst,0.04804105379956447
perimeter_worst,0.06997261037568338
concave points_worst,0.08494586996667305
concave points_mean,0.08555288753881232
