feature,mean_importance
texture_mean,-0.002361027505194477
symmetry_worst,-0.0006073727809422502
smoothness_se,-0.0005826649090051927
texture_worst,-0.000184905358449311
compactness_worst,0.0
smoothness_worst,0.0
fractal_dimension_se,0.0
symmetry_se,0.0
concave points_se,0.0
concavity_se,0.0
compactness_se,0.0
radius_mean,0.0
fractal_dimension_worst,0.0
perimeter_mean,0.0
radius_se,0.0
fractal_dimension_mean,0.0
symmetry_mean,0.0
smoothness_mean,0.0
texture_se,0.0
compactness_mean,0.0
perimeter_se,0.0058862859327600825
area_mean,0.02730344502996298
concave points_mean,0.02747737468822376
concavity_mean,0.03397926922998126
perimeter_worst,0.04518863722793283
area_worst,0.0573168357596592
concave points_worst,0.08661051480872653
concavity_worst,0.09251662717748721
radius_worst,0.10706977660004105
area_se,0.17849640207612125
