feature,shap_importance
concave points_worst,0.1377219781273491
perimeter_worst,0.10272287331207623
concave points_mean,0.05437015159424839
radius_worst,0.046054080490762
area_worst,0.04434842904197272
concavity_worst,0.03255373184941989
area_se,0.024683078012025416
concavity_mean,0.019182528751878227
perimeter_se,0.00950902970235501
texture_mean,0.007629369122940546
radius_se,0.006278378126450994
area_mean,0.005426175285421027
texture_worst,0.0043844408224433615
radius_mean,0.0023437414583994355
compactness_worst,0.0021734528524522405
smoothness_mean,0.0019284421219059329
fractal_dimension_se,0.001418138651292382
perimeter_mean,0.0012440057290187753
smoothness_worst,0.001147613760594942
fractal_dimension_worst,0.0011316644284032813
smoothness_se,0.0008467689733994535
symmetry_worst,0.0007070064039535251
symmetry_mean,0.0006962921044322333
texture_se,0.0006699174563638995
concavity_se,0.0005972588130014484
compactness_mean,0.0005243211995585202
symmetry_se,0.000127542577247406
concave points_se,0.0
fractal_dimension_mean,0.0
compactness_se,0.0
