feature,mean_importance
symmetry_mean,-0.008834273430984274
symmetry_se,-0.00748753559148421
fractal_dimension_se,-0.00642204990515915
smoothness_mean,-0.004575476058435252
smoothness_se,-0.0043805285884672114
fractal_dimension_mean,-0.0035756535600218603
concave points_se,-0.0030702055875027083
concavity_se,-0.0016633522433046831
compactness_se,0.0001795099637414338
texture_mean,0.0007701506591434621
texture_se,0.0009591902677841436
radius_mean,0.0036131654618548974
perimeter_mean,0.0042349954973641
fractal_dimension_worst,0.0042431145165966215
compactness_mean,0.005048365328097501
area_mean,0.005707627474227766
perimeter_worst,0.008687663612284572
smoothness_worst,0.009989176346908369
compactness_worst,0.011651860785287937
symmetry_worst,0.01714647297948273
concavity_worst,0.022877363377076444
area_worst,0.02370997736615252
radius_worst,0.024241731105055345
texture_worst,0.030145439519754968
area_se,0.037671967927337825
radius_se,0.04487765083664352
perimeter_se,0.04722502644813864
concave points_mean,0.08342648001443431
concave points_worst,0.086214930050205
concavity_mean,0.1189074537597938
