feature,shap_importance
perimeter_worst,0.13173488375027312
concave points_mean,0.12233449722339446
area_worst,0.07940386080456555
concave points_worst,0.05436760205120316
concavity_worst,0.03014920196967039
area_se,0.02313703072572259
texture_worst,0.022099665498724216
texture_mean,0.011274802237497526
perimeter_mean,0.008474488586698142
radius_se,0.006507719582157
smoothness_worst,0.0046074685747261625
fractal_dimension_se,0.0043143715901474205
fractal_dimension_mean,0.0032340970337213335
compactness_worst,0.0029387368982847105
symmetry_worst,0.0022353590591231817
fractal_dimension_worst,0.0022071584618681465
compactness_mean,0.0008737441153480331
symmetry_se,0.0004755653740443834
compactness_se,0.0
smoothness_mean,0.0
