feature,shap_importance
perimeter_worst,1.4989376068115234
area_worst,1.1271837949752808
area_se,1.0857259035110474
concavity_worst,0.9869236946105957
texture_worst,0.7269529700279236
concave points_worst,0.6909863948822021
compactness_se,0.36979150772094727
smoothness_worst,0.3349016010761261
smoothness_mean,0.2530839145183563
texture_mean,0.1960771679878235
fractal_dimension_mean,0.1756632775068283
symmetry_worst,0.17172914743423462
concave points_mean,0.1580859124660492
compactness_mean,0.09361034631729126
symmetry_se,0.06560035794973373
radius_se,0.039668940007686615
compactness_worst,0.02952381782233715
fractal_dimension_se,0.02550297975540161
fractal_dimension_worst,0.01014611404389143
perimeter_mean,0.007177569437772036
