feature,shap_importance
area_worst,1.2427450685786825
concave points_mean,1.1979755444593818
perimeter_worst,1.083103864927492
concavity_worst,1.0037761959906992
concave points_worst,0.9822841599542632
texture_worst,0.9264583840285688
area_se,0.6534082849060983
smoothness_worst,0.5778020795078707
texture_mean,0.5200395544167606
fractal_dimension_mean,0.23232466230984242
smoothness_mean,0.2103418766049794
compactness_se,0.18706231700464937
symmetry_se,0.17510467853736297
symmetry_worst,0.14882259998394734
fractal_dimension_se,0.0733657726465749
compactness_mean,0.07265830236886306
radius_se,0.06311726481685774
perimeter_mean,0.05722183069440113
fractal_dimension_worst,0.04484928627372953
compactness_worst,0.026275405355115754
