feature,mean_importance
concavity_worst,-0.012003946908859203
symmetry_se,-0.0023672279241659126
smoothness_se,-0.0021218296463656056
perimeter_mean,-0.0019071708766140894
concavity_se,-0.001706876142827024
smoothness_mean,-0.0008066204580587904
perimeter_worst,-0.0007611192683415369
area_mean,-0.0005709893160554397
concavity_mean,-0.0004415640669107851
radius_se,-0.0004071969060939429
compactness_worst,-0.00012886924093917507
fractal_dimension_worst,-8.400824085313951e-06
compactness_mean,4.28380787043936e-06
texture_se,3.5721536670979547e-05
symmetry_worst,8.085568188964109e-05
symmetry_mean,0.0001712103692047745
radius_mean,0.000467501257491465
concave points_se,0.0008083531882285249
fractal_dimension_mean,0.0008246961526353624
smoothness_worst,0.0018675144011264355
fractal_dimension_se,0.001986024565446903
perimeter_se,0.0051231865131515395
concave points_mean,0.0056552493333926115
radius_worst,0.016118208620122036
concave points_worst,0.024152391582371344
compactness_se,0.024727510854821
area_se,0.030207168608766925
texture_mean,0.0389979176750571
texture_worst,0.05468052624423496
area_worst,0.0986081851220361
