feature,shap_importance
concave points_worst,0.486721709411287
radius_worst,0.3218175704716597
texture_worst,0.3064920420763099
concave points_mean,0.29830087713912107
perimeter_worst,0.2816877374650416
radius_mean,0.23269026798644224
perimeter_mean,0.22871272500590784
area_worst,0.18899654470436628
concavity_mean,0.18182255626410918
texture_mean,0.18100705754869423
smoothness_worst,0.17290964183231877
area_mean,0.17237078151028717
concavity_worst,0.1478492346668913
fractal_dimension_mean,0.11885608152696463
symmetry_worst,0.11027507771492301
compactness_worst,0.08683954938019933
radius_se,0.07671117243364961
compactness_se,0.0649572141604329
smoothness_mean,0.05743086511631631
perimeter_se,0.05152222922942108
compactness_mean,0.0430812491995796
symmetry_mean,0.041414856891163525
area_se,0.04034456780117116
fractal_dimension_se,0.026463095353203507
fractal_dimension_worst,0.023506379361340618
concave points_se,0.021053422190080325
symmetry_se,0.01538210569683103
texture_se,0.01275296467845146
concavity_se,0.00954345241736698
smoothness_se,0.0038794299725539113
