feature,shap_importance
perimeter_worst,0.18975692486540915
concave points_worst,0.0788193964714113
concave points_mean,0.04664059208820448
area_worst,0.038077732949703576
radius_worst,0.02723279585500095
concavity_worst,0.02650472429637432
area_se,0.021710125955108718
texture_worst,0.010271742907195678
smoothness_worst,0.007819426835204596
texture_mean,0.007472838920482498
area_mean,0.006921953281336803
concavity_mean,0.006157938488154592
compactness_worst,0.005758651848351906
radius_mean,0.005286036471278836
radius_se,0.004956020746019695
perimeter_mean,0.0036792564956024095
texture_se,0.00224654214235238
smoothness_mean,0.0020614942575051085
perimeter_se,0.0018206253153172601
symmetry_worst,0.0016155564991516874
fractal_dimension_worst,0.001120575902936539
fractal_dimension_mean,0.0007790589264308715
fractal_dimension_se,0.0007638972174353422
compactness_mean,0.0005221749043751176
symmetry_se,0.0004821356723469733
smoothness_se,0.000378342267505905
concavity_se,0.00027205984289397706
symmetry_mean,0.00023800653117786398
concave points_se,0.0
compactness_se,0.0
