feature,mean_importance
symmetry_mean,-0.0023561337107094044
fractal_dimension_worst,-0.0014819437519455526
concave points_se,-0.0009417845325215863
area_mean,-0.0009048273148330205
smoothness_se,-0.00065599123132416
perimeter_se,-0.0004946931724107928
concavity_se,-0.00037720935604097506
radius_se,-0.00037358586433316744
concavity_mean,-0.0003575004431802642
compactness_worst,0.0
perimeter_mean,0.00034022941308862185
texture_se,0.00040917515764971046
compactness_mean,0.0006871449428624138
symmetry_se,0.0007177036542185156
radius_mean,0.0007190266561091757
fractal_dimension_se,0.0007439285021973718
compactness_se,0.0010760775773087454
concave points_mean,0.0023861460967386505
fractal_dimension_mean,0.003009605966987741
radius_worst,0.003379223759402511
smoothness_worst,0.005063577826059529
area_worst,0.01174623144345412
smoothness_mean,0.014968663811348096
symmetry_worst,0.016173736039747692
perimeter_worst,0.018962666655733134
concavity_worst,0.02359292570100959
area_se,0.024512646759360306
texture_mean,0.04571168420928776
texture_worst,0.05808853115906994
concave points_worst,0.07913866334279777
