feature,shap_importance
area_worst,1.6536481380462646
concave points_worst,1.3517740964889526
perimeter_worst,0.8662188649177551
texture_worst,0.7558042407035828
area_se,0.42045778036117554
smoothness_worst,0.2342379242181778
smoothness_mean,0.22574150562286377
concave points_mean,0.19879195094108582
symmetry_se,0.16319739818572998
concavity_worst,0.15757837891578674
texture_mean,0.14958079159259796
radius_worst,0.14048509299755096
symmetry_worst,0.11546046286821365
radius_se,0.08821883797645569
compactness_se,0.06097497418522835
fractal_dimension_se,0.049491893500089645
smoothness_se,0.03967102989554405
compactness_mean,0.03668186441063881
area_mean,0.035033535212278366
compactness_worst,0.03149948641657829
perimeter_se,0.027999693527817726
texture_se,0.02342909760773182
concave points_se,0.013625194318592548
symmetry_mean,0.013432563282549381
radius_mean,0.013354023918509483
fractal_dimension_mean,0.010832296684384346
concavity_se,0.004709926899522543
concavity_mean,0.0
perimeter_mean,0.0
fractal_dimension_worst,0.0
