feature,shap_importance
area_worst,1.461921744423816
area_se,1.348042915147761
concave points_worst,1.1390341018132741
concavity_worst,0.9967076417070843
perimeter_worst,0.8576140609938865
texture_worst,0.8091372104223341
smoothness_worst,0.5578468617696272
texture_mean,0.37593637323831863
fractal_dimension_mean,0.2900005644713364
compactness_se,0.28977131004001855
smoothness_mean,0.23566381694832753
concave points_mean,0.20595118492028971
symmetry_worst,0.14893715201524027
compactness_mean,0.13837205437149655
radius_se,0.13239866509446427
radius_worst,0.1310961945133039
fractal_dimension_se,0.11368012823317568
symmetry_mean,0.08257225774525022
concavity_mean,0.07965519636053982
smoothness_se,0.04833965037787484
symmetry_se,0.044501449238008126
fractal_dimension_worst,0.03987642289528746
compactness_worst,0.03976119753475838
concave points_se,0.033861779525078795
texture_se,0.0266421517001929
radius_mean,0.01516413565176018
perimeter_se,0.007083752224916116
perimeter_mean,0.005874917229909131
concavity_se,0.0033967138372534137
area_mean,0.0031062330557909603
