feature,mean_importance
concavity_worst,-0.020118787733734933
radius_mean,-0.01681747530864603
fractal_dimension_worst,-0.005708091716038951
concave points_se,-0.0031564817015744735
compactness_worst,-0.002733062911492068
perimeter_mean,-0.0015755729470890794
symmetry_mean,-0.0012924882037203267
smoothness_se,0.00025663106105484055
smoothness_mean,0.0004608265695652591
texture_se,0.004434424491540687
texture_mean,0.014423472940798415
smoothness_worst,0.01491293200983986
compactness_mean,0.018066283030980988
fractal_dimension_se,0.01875580053789847
symmetry_worst,0.020014863593583745
symmetry_se,0.028241486126796677
area_mean,0.030384623682698432
perimeter_worst,0.030780020713764844
concavity_se,0.032803761522122055
concave points_worst,0.07672723338904325
fractal_dimension_mean,0.0974167399419271
radius_worst,0.1116276103169436
texture_worst,0.11660920911257577
compactness_se,0.11748214408829158
concavity_mean,0.12586552283070843
concave points_mean,0.16743657226909106
perimeter_se,0.17214811109243974
area_worst,0.18951457905202584
radius_se,0.2611919615882456
area_se,0.2715448288059827
