feature,mean_importance
smoothness_worst,-0.00250641815545396
symmetry_worst,-0.0009231763135441273
texture_mean,-0.00021341157388624633
texture_worst,0.00019739020818729803
radius_mean,0.0008927849709466695
symmetry_se,0.0016223612702121915
perimeter_se,0.0033556003071511077
radius_se,0.007362379794562957
area_se,0.024853066988021776
concavity_worst,0.026582805633199758
concave points_mean,0.03289365439092553
radius_worst,0.04735819591985191
area_worst,0.056582184881679945
perimeter_worst,0.06194558143232502
concave points_worst,0.07163042077446909
