feature,mean_importance
fractal_dimension_mean,-0.014239278350789747
symmetry_mean,-0.00632529156997545
radius_worst,-0.0031886305555376914
concave points_se,-0.002514923194184304
compactness_se,-0.0020046472087947853
smoothness_se,-0.0012224241712353867
random_feature,-0.0010562929339838934
perimeter_se,-0.0005133753042212141
concavity_mean,-0.0004407511261290464
radius_mean,-0.00017223785272718617
texture_se,-4.236262490862064e-05
area_mean,-2.864392818918704e-06
fractal_dimension_se,8.778573972944015e-05
perimeter_mean,0.00011200805927538137
concavity_se,0.00017911919063017255
symmetry_se,0.0005232846198782281
radius_se,0.0008671542396972709
compactness_worst,0.0014135757902523026
compactness_mean,0.001698643941645095
fractal_dimension_worst,0.002828969871658915
perimeter_worst,0.00299902907413383
symmetry_worst,0.0032730709299357065
texture_mean,0.0034588859971843742
concave points_mean,0.0151843725555521
smoothness_mean,0.01997741858472743
area_worst,0.024311009425127806
texture_worst,0.03436289668864813
smoothness_worst,0.038782574515968324
concavity_worst,0.05850878008245961
area_se,0.060743001423507546
concave points_worst,0.08957760945747742
