feature,mean_importance
compactness_mean,-0.0012430212723419875
compactness_se,-0.0010987783716443656
fractal_dimension_mean,-0.0002629514394656668
perimeter_mean,6.330547525602859e-05
symmetry_se,0.0007245451940552317
fractal_dimension_se,0.0009770408108392276
fractal_dimension_worst,0.001981770944617259
compactness_worst,0.002044267879032044
concave points_mean,0.003241084999240501
radius_se,0.004778992189642267
symmetry_worst,0.00729112965328729
texture_mean,0.008414906903224838
smoothness_mean,0.01473793896682123
smoothness_worst,0.022290703380370848
area_se,0.0383401116821915
area_worst,0.04278009589323227
concavity_worst,0.05291900396127911
texture_worst,0.07042411810006291
perimeter_worst,0.07269095776712194
concave points_worst,0.09391044065684957
