feature,mean_importance
symmetry_worst,-0.003717520982415107
fractal_dimension_worst,7.855715431062671e-05
fractal_dimension_mean,0.0003913823289275642
compactness_worst,0.0008331119326785875
smoothness_worst,0.0014551911763625136
perimeter_worst,0.0016777038032333076
symmetry_se,0.0016810373961648362
fractal_dimension_se,0.0017369099749928508
compactness_mean,0.0036310582255412393
smoothness_mean,0.003766084698353156
perimeter_mean,0.005895217773199663
concavity_worst,0.007615030687607249
radius_se,0.009006862710936859
compactness_se,0.010038376135413446
texture_mean,0.0196502799639434
area_se,0.02749500684093662
concave points_worst,0.03809892149861081
concave points_mean,0.05001726440899629
texture_worst,0.137374871032149
area_worst,0.1734667834781465
