feature,shap_importance
concave points_worst,0.2609306739593717
concave points_mean,0.06906868894587011
area_mean,0.04948200999167486
radius_worst,0.044851652015664656
area_se,0.04377465429920406
concavity_worst,0.03174989885955869
perimeter_worst,0.015998221139860148
smoothness_se,0.007457558077075356
texture_se,0.0035615232767075436
texture_mean,0.0025904711324020472
fractal_dimension_worst,0.00140816464059065
texture_worst,0.0009381338301629042
area_worst,0.0
symmetry_se,0.0
smoothness_worst,0.0
compactness_worst,0.0
symmetry_worst,0.0
fractal_dimension_se,0.0
radius_mean,0.0
concave points_se,0.0
concavity_se,0.0
perimeter_se,0.0
radius_se,0.0
fractal_dimension_mean,0.0
symmetry_mean,0.0
concavity_mean,0.0
compactness_mean,0.0
smoothness_mean,0.0
perimeter_mean,0.0
compactness_se,0.0
