feature,shap_importance
perimeter_worst,0.15043547364251822
concave points_mean,0.09392931009835045
concave points_worst,0.08345655264466041
radius_worst,0.048686262314119044
concavity_worst,0.044453788040841
area_se,0.034101353724489386
concavity_mean,0.013580225193297657
radius_se,0.011883253460877066
area_worst,0.010641463631458702
texture_mean,0.009774563864549375
smoothness_worst,0.0069837685094505915
concavity_se,0.006968693582830499
texture_worst,0.005578970539548332
symmetry_se,0.0007023429974128394
symmetry_mean,0.0004935728755418119
compactness_se,0.0004854734704709472
compactness_mean,0.0
compactness_worst,0.0
concave points_se,0.0
